distance_to_obstacle,obstacle_width,obstacle_height,game_speed,action
234,17,35,6.45,False
228,17,35,6.45,False
223,17,35,6.45,False
216,17,35,6.45,False
210,17,35,6.45,False
204,17,35,6.45,False
198,17,35,6.45,False
192,17,35,6.45,False
186,17,35,6.46,False
179,17,35,6.46,False
174,17,35,6.46,False
168,17,35,6.46,False
162,17,35,6.46,False
162,17,35,6.46,True
557,17,35,6.49,False
552,17,35,6.5,False
546,17,35,6.5,False
540,17,35,6.5,False
534,17,35,6.5,False
528,17,35,6.5,False
522,17,35,6.5,False
516,17,35,6.5,False
510,17,35,6.5,False
503,17,35,6.5,False
498,17,35,6.5,False
491,17,35,6.51,False
486,17,35,6.51,False
479,17,35,6.51,False
473,17,35,6.51,False
467,17,35,6.51,False
461,17,35,6.51,False
455,17,35,6.51,False
449,17,35,6.51,False
443,17,35,6.51,False
438,17,35,6.51,False
432,17,35,6.52,False
425,17,35,6.52,False
419,17,35,6.52,False
413,17,35,6.52,False
407,17,35,6.52,False
401,17,35,6.52,False
395,17,35,6.52,False
389,17,35,6.52,False
384,17,35,6.52,False
378,17,35,6.52,False
372,17,35,6.53,False
366,17,35,6.53,False
360,17,35,6.53,False
355,17,35,6.53,False
349,17,35,6.53,False
343,17,35,6.53,False
337,17,35,6.53,False
331,17,35,6.53,False
325,17,35,6.53,False
318,17,35,6.53,False
313,17,35,6.54,False
307,17,35,6.54,False
301,17,35,6.54,False
295,17,35,6.54,False
289,17,35,6.54,False
283,17,35,6.54,False
277,17,35,6.54,False
270,17,35,6.54,False
265,17,35,6.54,False
258,17,35,6.54,False
253,17,35,6.55,False
246,17,35,6.55,False
240,17,35,6.55,False
234,17,35,6.55,False
228,17,35,6.55,False
222,17,35,6.55,False
216,17,35,6.55,False
210,17,35,6.55,False
204,17,35,6.55,False
198,17,35,6.55,False
192,17,35,6.56,False
185,17,35,6.56,False
179,17,35,6.56,False
173,17,35,6.56,False
166,17,35,6.56,False
160,17,35,6.56,False
154,17,35,6.56,False
148,17,35,6.56,False
143,17,35,6.56,False
137,17,35,6.56,False
130,17,35,6.57,False
124,17,35,6.57,False
118,17,35,6.57,False
112,17,35,6.57,False
105,17,35,6.57,False
105,17,35,6.57,True
516,17,35,6.6,False
511,17,35,6.6,False
505,17,35,6.6,False
499,17,35,6.61,False
492,17,35,6.61,False
486,17,35,6.61,False
480,17,35,6.61,False
475,17,35,6.61,False
468,17,35,6.61,False
462,17,35,6.61,False
456,17,35,6.61,False
450,17,35,6.61,False
444,17,35,6.61,False
438,17,35,6.62,False
433,17,35,6.62,False
426,17,35,6.62,False
420,17,35,6.62,False
414,17,35,6.62,False
409,17,35,6.62,False
402,17,35,6.62,False
396,17,35,6.62,False
390,17,35,6.62,False
384,17,35,6.62,False
379,17,35,6.63,False
372,17,35,6.63,False
366,17,35,6.63,False
360,17,35,6.63,False
354,17,35,6.63,False
348,17,35,6.63,False
342,17,35,6.63,False
337,17,35,6.63,False
331,17,35,6.63,False
324,17,35,6.63,False
318,17,35,6.64,False
311,17,35,6.64,False
305,17,35,6.64,False
300,17,35,6.64,False
294,17,35,6.64,False
287,17,35,6.64,False
281,17,35,6.64,False
275,17,35,6.64,False
269,17,35,6.64,False
263,17,35,6.64,False
256,17,35,6.65,False
250,17,35,6.65,False
245,17,35,6.65,False
238,17,35,6.65,False
232,17,35,6.65,False
225,17,35,6.65,False
219,17,35,6.65,False
213,17,35,6.65,False
207,17,35,6.65,False
201,17,35,6.65,False
195,17,35,6.66,False
189,17,35,6.66,False
183,17,35,6.66,False
177,17,35,6.66,False
171,17,35,6.66,False
165,17,35,6.66,False
160,17,35,6.66,False
160,17,35,6.66,True
557,17,35,6.7,False
552,17,35,6.7,False
546,17,35,6.7,False
539,17,35,6.7,False
533,17,35,6.7,False
527,17,35,6.7,False
520,17,35,6.7,False
514,17,35,6.7,False
507,17,35,6.7,False
501,17,35,6.71,False
494,17,35,6.71,False
488,17,35,6.71,False
482,17,35,6.71,False
475,17,35,6.71,False
469,17,35,6.71,False
463,17,35,6.71,False
458,17,35,6.71,False
451,17,35,6.71,False
445,17,35,6.71,False
439,17,35,6.72,False
433,17,35,6.72,False
428,17,35,6.72,False
421,17,35,6.72,False
415,17,35,6.72,False
408,17,35,6.72,False
402,17,35,6.72,False
395,17,35,6.72,False
389,17,35,6.72,False
382,17,35,6.72,False
376,17,35,6.73,False
370,17,35,6.73,False
364,17,35,6.73,False
358,17,35,6.73,False
351,17,35,6.73,False
345,17,35,6.73,False
339,17,35,6.73,False
333,17,35,6.73,False
326,17,35,6.73,False
320,17,35,6.73,False
314,17,35,6.74,False
307,17,35,6.74,False
301,17,35,6.74,False
295,17,35,6.74,False
289,17,35,6.74,False
283,17,35,6.74,False
277,17,35,6.74,False
271,17,35,6.74,False
265,17,35,6.74,False
259,17,35,6.74,False
252,17,35,6.75,False
247,17,35,6.75,False
240,17,35,6.75,False
234,17,35,6.75,False
228,17,35,6.75,False
222,17,35,6.75,False
217,17,35,6.75,False
210,17,35,6.75,False
204,17,35,6.75,False
197,17,35,6.75,False
191,17,35,6.76,False
184,17,35,6.76,False
178,17,35,6.76,False
172,17,35,6.76,False
166,17,35,6.76,False
159,17,35,6.76,False
153,17,35,6.76,False
148,17,35,6.76,False
141,17,35,6.76,False
135,17,35,6.76,False
129,17,35,6.77,False
123,17,35,6.77,False
123,17,35,6.77,True
168,17,35,6.8,False
162,17,35,6.8,False
156,17,35,6.8,False
150,17,35,6.8,False
144,17,35,6.8,False
144,17,35,6.8,True
206,17,35,6.84,False
201,17,35,6.84,False
194,17,35,6.84,False
188,17,35,6.84,False
181,17,35,6.84,False
173,17,35,6.84,False
173,17,35,6.84,True
551,17,35,6.88,False
544,17,35,6.88,False
538,17,35,6.88,False
531,17,35,6.88,False
524,17,35,6.88,False
518,17,35,6.88,False
511,17,35,6.88,False
505,17,35,6.88,False
499,17,35,6.89,False
493,17,35,6.89,False
487,17,35,6.89,False
481,17,35,6.89,False
474,17,35,6.89,False
468,17,35,6.89,False
461,17,35,6.89,False
455,17,35,6.89,False
449,17,35,6.89,False
443,17,35,6.89,False
437,17,35,6.9,False
430,17,35,6.9,False
424,17,35,6.9,False
417,17,35,6.9,False
411,17,35,6.9,False
405,17,35,6.9,False
398,17,35,6.9,False
392,17,35,6.9,False
386,17,35,6.9,False
379,17,35,6.9,False
373,17,35,6.91,False
367,17,35,6.91,False
361,17,35,6.91,False
355,17,35,6.91,False
348,17,35,6.91,False
342,17,35,6.91,False
335,17,35,6.91,False
329,17,35,6.91,False
323,17,35,6.91,False
316,17,35,6.91,False
310,17,35,6.92,False
305,17,35,6.92,False
298,17,35,6.92,False
292,17,35,6.92,False
285,17,35,6.92,False
279,17,35,6.92,False
272,17,35,6.92,False
266,17,35,6.92,False
261,17,35,6.92,False
253,17,35,6.92,False
247,17,35,6.93,False
241,17,35,6.93,False
234,17,35,6.93,False
227,17,35,6.93,False
221,17,35,6.93,False
215,17,35,6.93,False
208,17,35,6.93,False
202,17,35,6.93,False
195,17,35,6.93,False
189,17,35,6.93,False
183,17,35,6.94,False
176,17,35,6.94,False
169,17,35,6.94,False
164,17,35,6.94,False
156,17,35,6.94,False
150,17,35,6.94,False
143,17,35,6.94,False
137,17,35,6.94,False
131,17,35,6.94,False
125,17,35,6.94,False
117,17,35,6.95,False
117,17,35,6.95,True
492,17,35,6.98,False
486,17,35,6.98,False
480,17,35,6.98,False
474,17,35,6.98,False
466,17,35,6.98,False
460,17,35,6.99,False
453,17,35,6.99,False
447,17,35,6.99,False
441,17,35,6.99,False
435,17,35,6.99,False
428,17,35,6.99,False
422,17,35,6.99,False
415,17,35,6.99,False
408,17,35,6.99,False
402,17,35,6.99,False
396,17,35,7.0,False
389,17,35,7.0,False
383,17,35,7.0,False
377,17,35,7.0,False
370,17,35,7.0,False
364,17,35,7.0,False
357,17,35,7.0,False
351,17,35,7.0,False
344,17,35,7.0,False
338,17,35,7.0,False
332,17,35,7.01,False
325,17,35,7.01,False
318,17,35,7.01,False
311,17,35,7.01,False
305,17,35,7.01,False
299,17,35,7.01,False
292,17,35,7.01,False
286,17,35,7.01,False
279,17,35,7.01,False
273,17,35,7.01,False
266,17,35,7.02,False
260,17,35,7.02,False
253,17,35,7.02,False
247,17,35,7.02,False
240,17,35,7.02,False
234,17,35,7.02,False
227,17,35,7.02,False
221,17,35,7.02,False
215,17,35,7.02,False
208,17,35,7.02,False
201,17,35,7.03,False
194,17,35,7.03,False
188,17,35,7.03,False
181,17,35,7.03,False
175,17,35,7.03,False
168,17,35,7.03,False
163,17,35,7.03,False
155,17,35,7.03,False
149,17,35,7.03,False
142,17,35,7.03,False
135,17,35,7.04,False
129,17,35,7.04,False
123,17,35,7.04,False
123,17,35,7.04,True
97,17,35,7.07,False
90,17,35,7.07,False
83,17,35,7.07,False
76,17,35,7.08,False
69,17,35,7.08,False
63,17,35,7.08,False
63,17,35,7.08,True
57,17,35,7.11,False
51,17,35,7.11,False
45,17,35,7.11,False
564,17,35,6.18,False
559,17,35,6.18,False
553,17,35,6.19,False
547,17,35,6.19,False
541,17,35,6.19,False
536,17,35,6.19,False
531,17,35,6.19,False
524,17,35,6.19,False
519,17,35,6.19,False
513,17,35,6.19,False
507,17,35,6.19,False
501,17,35,6.19,False
496,17,35,6.2,False
490,17,35,6.2,False
485,17,35,6.2,False
479,17,35,6.2,False
473,17,35,6.2,False
467,17,35,6.2,False
461,17,35,6.2,False
455,17,35,6.2,False
449,17,35,6.2,False
443,17,35,6.2,False
437,17,35,6.21,False
432,17,35,6.21,False
426,17,35,6.21,False
421,17,35,6.21,False
415,17,35,6.21,False
409,17,35,6.21,False
403,17,35,6.21,False
397,17,35,6.21,False
392,17,35,6.21,False
387,17,35,6.21,False
380,17,35,6.22,False
374,17,35,6.22,False
368,17,35,6.22,False
363,17,35,6.22,False
357,17,35,6.22,False
352,17,35,6.22,False
346,17,35,6.22,False
340,17,35,6.22,False
333,17,35,6.22,False
327,17,35,6.22,False
321,17,35,6.23,False
315,17,35,6.23,False
309,17,35,6.23,False
303,17,35,6.23,False
298,17,35,6.23,False
291,17,35,6.23,False
286,17,35,6.23,False
280,17,35,6.23,False
274,17,35,6.23,False
268,17,35,6.23,False
262,17,35,6.24,False
256,17,35,6.24,False
250,17,35,6.24,False
244,17,35,6.24,False
238,17,35,6.24,False
232,17,35,6.24,False
226,17,35,6.24,False
220,17,35,6.24,False
215,17,35,6.24,False
209,17,35,6.24,False
203,17,35,6.25,False
198,17,35,6.25,False
191,17,35,6.25,False
186,17,35,6.25,False
180,17,35,6.25,False
174,17,35,6.25,False
168,17,35,6.25,False
163,17,35,6.25,False
157,17,35,6.25,False
151,17,35,6.25,False
145,17,35,6.26,False
139,17,35,6.26,False
139,17,35,6.26,True
552,17,35,6.29,False
546,17,35,6.29,False
540,17,35,6.29,False
534,17,35,6.29,False
527,17,35,6.29,False
522,17,35,6.29,False
516,17,35,6.3,False
510,17,35,6.3,False
504,17,35,6.3,False
498,17,35,6.3,False
492,17,35,6.3,False
487,17,35,6.3,False
481,17,35,6.3,False
474,17,35,6.3,False
469,17,35,6.3,False
463,17,35,6.3,False
458,17,35,6.31,False
452,17,35,6.31,False
446,17,35,6.31,False
440,17,35,6.31,False
434,17,35,6.31,False
427,17,35,6.31,False
422,17,35,6.31,False
416,17,35,6.31,False
410,17,35,6.31,False
404,17,35,6.31,False
398,17,35,6.32,False
392,17,35,6.32,False
387,17,35,6.32,False
380,17,35,6.32,False
375,17,35,6.32,False
369,17,35,6.32,False
363,17,35,6.32,False
357,17,35,6.32,False
351,17,35,6.32,False
346,17,35,6.32,False
340,17,35,6.33,False
334,17,35,6.33,False
328,17,35,6.33,False
322,17,35,6.33,False
317,17,35,6.33,False
310,17,35,6.33,False
305,17,35,6.33,False
299,17,35,6.33,False
293,17,35,6.33,False
287,17,35,6.33,False
281,17,35,6.34,False
275,17,35,6.34,False
269,17,35,6.34,False
263,17,35,6.34,False
257,17,35,6.34,False
251,17,35,6.34,False
244,17,35,6.34,False
239,17,35,6.34,False
233,17,35,6.34,False
227,17,35,6.34,False
221,17,35,6.35,False
215,17,35,6.35,False
209,17,35,6.35,False
203,17,35,6.35,False
197,17,35,6.35,False
191,17,35,6.35,False
185,17,35,6.35,False
179,17,35,6.35,False
173,17,35,6.35,False
167,17,35,6.35,False
161,17,35,6.36,False
155,17,35,6.36,False
148,17,35,6.36,False
143,17,35,6.36,False
136,17,35,6.36,False
131,17,35,6.36,False
131,17,35,6.36,True
191,17,35,6.39,False
186,17,35,6.4,False
179,17,35,6.4,False
173,17,35,6.4,False
167,17,35,6.4,False
161,17,35,6.4,False
155,17,35,6.4,False
149,17,35,6.4,False
143,17,35,6.4,False
137,17,35,6.4,False
131,17,35,6.4,False
125,17,35,6.41,False
119,17,35,6.41,False
113,17,35,6.41,False
107,17,35,6.41,False
101,17,35,6.41,False
101,17,35,6.41,True
523,17,35,6.44,False
518,17,35,6.44,False
512,17,35,6.44,False
507,17,35,6.45,False
500,17,35,6.45,False
494,17,35,6.45,False
488,17,35,6.45,False
481,17,35,6.45,False
476,17,35,6.45,False
470,17,35,6.45,False
464,17,35,6.45,False
458,17,35,6.45,False
453,17,35,6.45,False
446,17,35,6.46,False
441,17,35,6.46,False
434,17,35,6.46,False
428,17,35,6.46,False
422,17,35,6.46,False
415,17,35,6.46,False
410,17,35,6.46,False
403,17,35,6.46,False
398,17,35,6.46,False
392,17,35,6.46,False
387,17,35,6.47,False
381,17,35,6.47,False
375,17,35,6.47,False
370,17,35,6.47,False
364,17,35,6.47,False
359,17,35,6.47,False
353,17,35,6.47,False
346,17,35,6.47,False
340,17,35,6.47,False
334,17,35,6.47,False
328,17,35,6.48,False
322,17,35,6.48,False
316,17,35,6.48,False
310,17,35,6.48,False
304,17,35,6.48,False
299,17,35,6.48,False
293,17,35,6.48,False
286,17,35,6.48,False
280,17,35,6.48,False
274,17,35,6.48,False
269,17,35,6.49,False
262,17,35,6.49,False
256,17,35,6.49,False
250,17,35,6.49,False
245,17,35,6.49,False
238,17,35,6.49,False
233,17,35,6.49,False
226,17,35,6.49,False
220,17,35,6.49,False
214,17,35,6.49,False
207,17,35,6.5,False
202,17,35,6.5,False
195,17,35,6.5,False
189,17,35,6.5,False
183,17,35,6.5,False
177,17,35,6.5,False
171,17,35,6.5,False
165,17,35,6.5,False
159,17,35,6.5,False
159,17,35,6.5,True
170,17,35,6.54,False
165,17,35,6.54,False
159,17,35,6.54,False
153,17,35,6.54,False
148,17,35,6.54,False
141,17,35,6.54,False
135,17,35,6.54,False
129,17,35,6.55,False
123,17,35,6.55,False
117,17,35,6.55,False
111,17,35,6.55,False
105,17,35,6.55,False
105,17,35,6.55,True
521,17,35,6.58,False
516,17,35,6.58,False
509,17,35,6.58,False
503,17,35,6.59,False
497,17,35,6.59,False
491,17,35,6.59,False
485,17,35,6.59,False
479,17,35,6.59,False
474,17,35,6.59,False
467,17,35,6.59,False
461,17,35,6.59,False
455,17,35,6.59,False
449,17,35,6.59,False
443,17,35,6.6,False
437,17,35,6.6,False
431,17,35,6.6,False
424,17,35,6.6,False
418,17,35,6.6,False
412,17,35,6.6,False
406,17,35,6.6,False
399,17,35,6.6,False
393,17,35,6.6,False
387,17,35,6.6,False
381,17,35,6.61,False
375,17,35,6.61,False
369,17,35,6.61,False
362,17,35,6.61,False
357,17,35,6.61,False
351,17,35,6.61,False
345,17,35,6.61,False
339,17,35,6.61,False
333,17,35,6.61,False
327,17,35,6.61,False
321,17,35,6.62,False
315,17,35,6.62,False
309,17,35,6.62,False
302,17,35,6.62,False
296,17,35,6.62,False
290,17,35,6.62,False
284,17,35,6.62,False
277,17,35,6.62,False
272,17,35,6.62,False
266,17,35,6.62,False
259,17,35,6.63,False
254,17,35,6.63,False
247,17,35,6.63,False
241,17,35,6.63,False
235,17,35,6.63,False
230,17,35,6.63,False
224,17,35,6.63,False
218,17,35,6.63,False
211,17,35,6.63,False
206,17,35,6.63,False
200,17,35,6.64,False
194,17,35,6.64,False
188,17,35,6.64,False
564,17,35,6.18,False
558,17,35,6.18,False
552,17,35,6.19,False
547,17,35,6.19,False
541,17,35,6.19,False
535,17,35,6.19,False
530,17,35,6.19,False
524,17,35,6.19,False
519,17,35,6.19,False
514,17,35,6.19,False
507,17,35,6.19,False
502,17,35,6.19,False
496,17,35,6.2,False
491,17,35,6.2,False
485,17,35,6.2,False
480,17,35,6.2,False
474,17,35,6.2,False
468,17,35,6.2,False
462,17,35,6.2,False
456,17,35,6.2,False
450,17,35,6.2,False
445,17,35,6.2,False
439,17,35,6.21,False
433,17,35,6.21,False
427,17,35,6.21,False
422,17,35,6.21,False
415,17,35,6.21,False
410,17,35,6.21,False
405,17,35,6.21,False
399,17,35,6.21,False
394,17,35,6.21,False
388,17,35,6.21,False
382,17,35,6.22,False
376,17,35,6.22,False
370,17,35,6.22,False
365,17,35,6.22,False
359,17,35,6.22,False
353,17,35,6.22,False
348,17,35,6.22,False
342,17,35,6.22,False
336,17,35,6.22,False
331,17,35,6.22,False
325,17,35,6.23,False
319,17,35,6.23,False
314,17,35,6.23,False
308,17,35,6.23,False
302,17,35,6.23,False
297,17,35,6.23,False
291,17,35,6.23,False
285,17,35,6.23,False
280,17,35,6.23,False
274,17,35,6.23,False
268,17,35,6.24,False
262,17,35,6.24,False
257,17,35,6.24,False
251,17,35,6.24,False
245,17,35,6.24,False
240,17,35,6.24,False
233,17,35,6.24,False
228,17,35,6.24,False
222,17,35,6.24,False
217,17,35,6.24,False
211,17,35,6.25,False
206,17,35,6.25,False
199,17,35,6.25,False
194,17,35,6.25,False
188,17,35,6.25,False
183,17,35,6.25,False
177,17,35,6.25,False
172,17,35,6.25,False
166,17,35,6.25,False
161,17,35,6.25,False
154,17,35,6.26,False
150,17,35,6.26,False
143,17,35,6.26,False
138,17,35,6.26,False
132,17,35,6.26,False
126,17,35,6.26,False
120,17,35,6.26,False
114,17,35,6.26,False
108,17,35,6.26,False
108,17,35,6.26,True
127,17,35,6.29,False
122,17,35,6.3,False
116,17,35,6.3,False
110,17,35,6.3,False
104,17,35,6.3,False
104,17,35,6.3,True
109,17,35,6.33,False
104,17,35,6.33,False
98,17,35,6.33,False
98,17,35,6.33,True
158,17,35,6.37,False
153,17,35,6.37,False
147,17,35,6.37,False
141,17,35,6.37,False
135,17,35,6.37,False
130,17,35,6.37,False
130,17,35,6.37,True
171,17,35,6.41,False
165,17,35,6.41,False
159,17,35,6.41,False
154,17,35,6.41,False
147,17,35,6.41,False
142,17,35,6.41,False
142,17,35,6.41,True
540,17,35,6.45,False
535,17,35,6.45,False
529,17,35,6.45,False
523,17,35,6.45,False
517,17,35,6.45,False
511,17,35,6.45,False
505,17,35,6.45,False
499,17,35,6.45,False
493,17,35,6.45,False
487,17,35,6.46,False
481,17,35,6.46,False
475,17,35,6.46,False
469,17,35,6.46,False
464,17,35,6.46,False
458,17,35,6.46,False
452,17,35,6.46,False
446,17,35,6.46,False
440,17,35,6.46,False
434,17,35,6.46,False
428,17,35,6.47,False
422,17,35,6.47,False
416,17,35,6.47,False
410,17,35,6.47,False
404,17,35,6.47,False
398,17,35,6.47,False
392,17,35,6.47,False
385,17,35,6.47,False
380,17,35,6.47,False
374,17,35,6.47,False
368,17,35,6.48,False
362,17,35,6.48,False
356,17,35,6.48,False
349,17,35,6.48,False
343,17,35,6.48,False
337,17,35,6.48,False
331,17,35,6.48,False
325,17,35,6.48,False
319,17,35,6.48,False
313,17,35,6.48,False
307,17,35,6.49,False
301,17,35,6.49,False
295,17,35,6.49,False
289,17,35,6.49,False
283,17,35,6.49,False
277,17,35,6.49,False
271,17,35,6.49,False
265,17,35,6.49,False
259,17,35,6.49,False
254,17,35,6.49,False
247,17,35,6.5,False
241,17,35,6.5,False
235,17,35,6.5,False
229,17,35,6.5,False
222,17,35,6.5,False
217,17,35,6.5,False
211,17,35,6.5,False
205,17,35,6.5,False
198,17,35,6.5,False
192,17,35,6.5,False
186,17,35,6.51,False
180,17,35,6.51,False
174,17,35,6.51,False
168,17,35,6.51,False
162,17,35,6.51,False
156,17,35,6.51,False
151,17,35,6.51,False
144,17,35,6.51,False
138,17,35,6.51,False
132,17,35,6.51,False
126,17,35,6.52,False
126,17,35,6.52,True
149,17,35,6.55,False
143,17,35,6.55,False
137,17,35,6.55,False
131,17,35,6.55,False
124,17,35,6.55,False
118,17,35,6.55,False
118,17,35,6.55,True
522,17,35,6.59,False
515,17,35,6.59,False
510,17,35,6.59,False
503,17,35,6.59,False
497,17,35,6.59,False
491,17,35,6.59,False
485,17,35,6.59,False
479,17,35,6.59,False
473,17,35,6.6,False
467,17,35,6.6,False
461,17,35,6.6,False
455,17,35,6.6,False
449,17,35,6.6,False
442,17,35,6.6,False
437,17,35,6.6,False
430,17,35,6.6,False
423,17,35,6.6,False
417,17,35,6.6,False
411,17,35,6.61,False
405,17,35,6.61,False
399,17,35,6.61,False
393,17,35,6.61,False
386,17,35,6.61,False
380,17,35,6.61,False
374,17,35,6.61,False
368,17,35,6.61,False
363,17,35,6.61,False
356,17,35,6.61,False
350,17,35,6.62,False
344,17,35,6.62,False
338,17,35,6.62,False
332,17,35,6.62,False
326,17,35,6.62,False
320,17,35,6.62,False
314,17,35,6.62,False
307,17,35,6.62,False
301,17,35,6.62,False
295,17,35,6.62,False
289,17,35,6.63,False
283,17,35,6.63,False
277,17,35,6.63,False
271,17,35,6.63,False
265,17,35,6.63,False
259,17,35,6.63,False
253,17,35,6.63,False
247,17,35,6.63,False
241,17,35,6.63,False
235,17,35,6.63,False
229,17,35,6.64,False
223,17,35,6.64,False
217,17,35,6.64,False
210,17,35,6.64,False
204,17,35,6.64,False
198,17,35,6.64,False
192,17,35,6.64,False
186,17,35,6.64,False
180,17,35,6.64,False
174,17,35,6.64,False
168,17,35,6.65,False
161,17,35,6.65,False
155,17,35,6.65,False
149,17,35,6.65,False
149,17,35,6.65,True
155,17,35,6.68,False
148,17,35,6.68,False
142,17,35,6.68,False
136,17,35,6.69,False
130,17,35,6.69,False
125,17,35,6.69,False
125,17,35,6.69,True
515,17,35,6.72,False
508,17,35,6.72,False
502,17,35,6.72,False
495,17,35,6.73,False
490,17,35,6.73,False
483,17,35,6.73,False
477,17,35,6.73,False
470,17,35,6.73,False
464,17,35,6.73,False
458,17,35,6.73,False
452,17,35,6.73,False
445,17,35,6.73,False
439,17,35,6.73,False
433,17,35,6.74,False
427,17,35,6.74,False
421,17,35,6.74,False
415,17,35,6.74,False
409,17,35,6.74,False
403,17,35,6.74,False
397,17,35,6.74,False
390,17,35,6.74,False
384,17,35,6.74,False
378,17,35,6.74,False
371,17,35,6.75,False
365,17,35,6.75,False
358,17,35,6.75,False
353,17,35,6.75,False
346,17,35,6.75,False
340,17,35,6.75,False
334,17,35,6.75,False
328,17,35,6.75,False
322,17,35,6.75,False
316,17,35,6.75,False
310,17,35,6.76,False
304,17,35,6.76,False
298,17,35,6.76,False
291,17,35,6.76,False
285,17,35,6.76,False
279,17,35,6.76,False
273,17,35,6.76,False
267,17,35,6.76,False
261,17,35,6.76,False
255,17,35,6.76,False
249,17,35,6.77,False
243,17,35,6.77,False
236,17,35,6.77,False
230,17,35,6.77,False
224,17,35,6.77,False
217,17,35,6.77,False
211,17,35,6.77,False
204,17,35,6.77,False
198,17,35,6.77,False
192,17,35,6.77,False
185,17,35,6.78,False
179,17,35,6.78,False
172,17,35,6.78,False
166,17,35,6.78,False
160,17,35,6.78,False
154,17,35,6.78,False
148,17,35,6.78,False
148,17,35,6.78,True
143,17,35,6.82,False
138,17,35,6.82,False
138,17,35,6.82,True
116,17,35,6.85,False
116,17,35,6.85,True
511,17,35,6.88,False
506,17,35,6.89,False
499,17,35,6.89,False
